"time.yy","time.mm","time.dd","time.hh","tre200h0","ure200h0","fkl010h0","fkl010h1","dkl010h0","skycover","gls","str.diffus","str.direkt","operating_temperature","date","dewp","lat","lon","strinside","wbgt_inside","wbgt_sun","wbgt_shadow"
2060,"06","30","22",25.9,42.6,2.8,4.1,59,8,0,0,0,26.739041,"2060-06-30 22:00:00",14.42,47.4,8.55,0,21.4114802229949,20.4415111575731,20.4415111575731
2060,"06","30","23",25.1,46.8,1.3,3.9,51,9,0,0,0,26.860857,"2060-06-30 23:00:00",14.46,47.4,8.55,0,21.4926365226876,19.984412131484,19.984412131484
2060,"07","01","00",24.2,50.6,1.7,3.6,52,11,0,0,0,26.74505,"2060-07-01 00:00:00",14.32,47.4,8.55,0,21.3794733664754,19.4628919112639,19.4628919112639
2060,"07","01","01",23,58.3,0.9,3.3,30,12,0,0,0,26.560157,"2060-07-01 01:00:00",14.66,47.4,8.55,0,21.3985392226455,18.8952233340019,18.8952233340019
2060,"07","01","02",22.8,57.5,1.8,2.9,38,12,0,0,0,26.165354,"2060-07-01 02:00:00",14.3,47.4,8.55,0,21.0527090267614,18.7017508060968,18.7017508060968
2060,"07","01","03",22.4,59.6,1.3,2.7,42,12,1,0,0,25.731665,"2060-07-01 03:00:00",14.32,47.4,8.55,0,20.820100705396,18.4635271837111,18.4635271837111
2060,"07","01","04",21.9,62.9,1.5,2.6,53,12,22,0,0,25.273142,"2060-07-01 04:00:00",14.48,47.4,8.55,0,20.6237030930704,18.2683534208986,18.2683534208986
2060,"07","01","05",22.6,61.1,0.6,2.4,360,12,176,13,0,24.850792,"2060-07-01 05:00:00",14.82,47.4,8.55,0,20.5137130346658,18.7001138954875,18.7001138954875
2060,"07","01","06",24.1,57.5,0.5,2.1,90,12,337,57,361,24.147407,"2060-07-01 06:00:00",15.6,47.4,8.55,0,20.416906452118,24.8491324846006,19.8299529029696
2060,"07","01","07",25.8,52.8,0.7,2,225,12,497,86,558,23.99424,"2060-07-01 07:00:00",16.36,47.4,8.55,0,20.6262836957273,25.951495567834,21.0886181538986
2060,"07","01","08",27.5,49.1,0.8,2.1,225,12,643,90,692,24.005328,"2060-07-01 08:00:00",17.32,47.4,8.55,0,21.0145354262758,27.102430340046,22.3958562354162
2060,"07","01","09",29.2,45.9,1.1,2.7,187,12,738,134,702,24.148075,"2060-07-01 09:00:00",18.38,47.4,8.55,0,21.5275344948599,27.7690243110778,23.7338515571629
2060,"07","01","10",30.6,41.1,1.3,3.4,124,12,815,209,771,24.424477,"2060-07-01 10:00:00",18.82,47.4,8.55,0,21.8608112868994,28.4803174450597,24.6348888181608
2060,"07","01","11",32.3,37.5,1.5,3.8,36,12,885,191,801,24.787543,"2060-07-01 11:00:00",19.8,47.4,8.55,0,22.4733685176919,29.5258078441621,25.905381087181
2060,"07","01","12",33.7,34.7,1.5,4.4,84,12,871,235,701,25.180999,"2060-07-01 12:00:00",20.64,47.4,8.55,0,23.04850248678,30.3304948942335,26.958686280876
2060,"07","01","13",34.4,31.3,1.7,4.8,53,15,799,323,525,25.55349,"2060-07-01 13:00:00",20.66,47.4,8.55,0,23.2529022443596,30.066556542087,27.3064300048729
2060,"07","01","14",35,30,1.8,4.3,67,17,711,318,456,25.852018,"2060-07-01 14:00:00",21,47.4,8.55,0,23.5593691015627,30.1643313198442,27.7440112291019
2060,"07","01","15",34.4,31.4,1.9,4.6,40,19,585,324,334,26.074152,"2060-07-01 15:00:00",20.68,47.4,8.55,0,23.5345688690283,29.1754563872692,27.3134450200504
2060,"07","01","16",34.9,30.3,1.8,4.5,67,21,434,298,205,26.213332,"2060-07-01 16:00:00",20.96,47.4,8.55,0,23.7303513467003,28.9694502842635,27.6782660289667
2060,"07","01","17",34.4,30.8,1.7,4,62,23,272,220,99,26.265733,"2060-07-01 17:00:00",20.56,47.4,8.55,0,23.5824702820782,28.0187969435764,27.2630791219159
2060,"07","01","18",33.5,32.3,1.8,3.3,54,25,125,123,8,27.784615,"2060-07-01 18:00:00",19.96,47.4,8.55,0,24.1206924045974,26.6439289734714,26.5643373640364
2060,"07","01","19",32.2,35.9,2.5,3.4,50,24,21,21,0,28.001462,"2060-07-01 19:00:00",19.38,47.4,8.55,0,23.9926779657373,25.6771728697468,25.6771728697468
2060,"07","01","20",30.1,43.6,2.2,3.7,54,23,0,0,0,27.949445,"2060-07-01 20:00:00",18.82,47.4,8.55,0,23.7361113308989,24.3921976438138,24.3921976438138
2060,"07","01","21",28.7,49.9,0.8,2.4,40,22,0,0,0,27.824985,"2060-07-01 21:00:00",18.68,47.4,8.55,0,23.6136093198023,23.599738186002,23.599738186002
2060,"07","01","22",27.3,55.5,0.7,1.6,45,21,0,0,0,27.666304,"2060-07-01 22:00:00",18.4,47.4,8.55,0,23.4166607009936,22.7492748714999,22.7492748714999
2060,"07","01","23",26.8,56.9,0.7,1.7,34,20,0,0,0,27.490009,"2060-07-01 23:00:00",18.18,47.4,8.55,0,23.2348694644938,22.3923606714463,22.3923606714463
2060,"07","02","00",25.9,60.4,0.5,1.3,72,19,0,0,0,27.304177,"2060-07-02 00:00:00",17.98,47.4,8.55,0,23.056134484435,21.8133468515637,21.8133468515637
2060,"07","02","01",25.3,58.6,0.8,2.3,45,18,0,0,0,27.113072,"2060-07-02 01:00:00",17.02,47.4,8.55,0,22.5773760999114,21.108692597128,21.108692597128
2060,"07","02","02",24.7,60.1,0.8,2.1,31,17,0,0,0,26.923605,"2060-07-02 02:00:00",16.72,47.4,8.55,0,22.3598470892657,20.661230012137,20.661230012137
2060,"07","02","03",24.3,63.1,0.4,0.9,90,16,1,0,0,26.749802,"2060-07-02 03:00:00",16.92,47.4,8.55,0,22.3430601983264,20.4769679006513,20.4769679006513
2060,"07","02","04",24.2,62.3,0.5,1.3,18,15,22,0,0,26.553324,"2060-07-02 04:00:00",16.66,47.4,8.55,0,22.136730566321,20.3298250038226,20.3298250038226
2060,"07","02","05",24.6,62.5,0.1,0.6,270,14,168,12,0,26.231399,"2060-07-02 05:00:00",17.1,47.4,8.55,0,22.1333353178214,20.6612291303249,20.6612291303249
2060,"07","02","06",26.3,59.4,0.5,1.8,194,12,329,57,358,25.979322,"2060-07-02 06:00:00",18.18,47.4,8.55,0,22.4285959437954,26.8642382106447,22.1130356901755
2060,"07","02","07",27.8,55.7,0.6,1.6,233,10,487,87,553,25.959564,"2060-07-02 07:00:00",18.94,47.4,8.55,0,22.7307254613056,28.0616097151949,23.240882810791
2060,"07","02","08",29.9,50,0.7,2.3,281,8,631,79,711,26.188958,"2060-07-02 08:00:00",19.9,47.4,8.55,0,23.2572859427629,29.4536782546755,24.7466644453998
2060,"07","02","09",31.3,48.3,1.3,3.1,73,6,736,125,714,26.402502,"2060-07-02 09:00:00",20.96,47.4,8.55,0,23.8290498827291,29.6477322688843,25.9246406579392
2060,"07","02","10",33.1,44.2,1.8,4.8,56,4,822,221,765,26.699087,"2060-07-02 10:00:00",21.94,47.4,8.55,0,24.4194024395353,30.6208676104833,27.2469796469352
2060,"07","02","11",34.8,38.7,1.5,3.9,45,2,877,216,763,27.110578,"2060-07-02 11:00:00",22.54,47.4,8.55,0,24.9031882048105,31.7381882319439,28.3397587069254
2060,"07","02","12",36,31.5,1.8,4.3,36,0,866,215,717,27.550999,"2060-07-02 12:00:00",22.3,47.4,8.55,0,25.0201856895297,31.9788596038722,28.7984051270593
2060,"07","02","13",36.4,28.9,1.3,4,77,4,813,319,545,27.965139,"2060-07-02 13:00:00",22.18,47.4,8.55,0,25.1786896534396,32.0808766875877,28.946990480994
2060,"07","02","14",36.9,29.6,1.7,3.9,61,8,701,323,438,28.304449,"2060-07-02 14:00:00",22.82,47.4,8.55,0,25.640655741627,31.7915944627544,29.4608642363942
2060,"07","02","15",37.2,29,1.5,3.6,38,12,562,324,304,28.545254,"2060-07-02 15:00:00",23,47.4,8.55,0,25.8449349918967,31.5079900847332,29.6889590383668
2060,"07","02","16",37.1,28.9,1.6,4.3,81,17,418,300,177,28.684038,"2060-07-02 16:00:00",22.88,47.4,8.55,0,25.8609856243991,30.7296657241727,29.5847765903029
2060,"07","02","17",36.5,30.2,1.5,3.7,67,21,253,208,87,28.732789,"2060-07-02 17:00:00",22.54,47.4,8.55,0,25.7325447816904,29.8338376886943,29.1498969104802
2060,"07","02","18",35,35.4,2.2,4.1,59,25,84,84,0,28.700305,"2060-07-02 18:00:00",22.08,47.4,8.55,0,25.5108344199319,28.2191680809786,28.2191680809786
2060,"07","02","19",33.3,41,2.1,3.4,51,25,14,14,0,28.589967,"2060-07-02 19:00:00",21.5,47.4,8.55,0,25.1990624703795,27.1431270516703,27.1431270516703
2060,"07","02","20",31.7,47.7,0.8,2.3,50,25,0,0,0,28.426874,"2060-07-02 20:00:00",21.24,47.4,8.55,0,25.0018186664873,26.2510574591335,26.2510574591335
2060,"07","02","21",30.3,54.2,0.4,1.1,0,25,0,0,0,28.238176,"2060-07-02 21:00:00",21.14,47.4,8.55,0,24.8609360990128,25.512009733393,25.512009733393
2060,"07","02","22",29.5,55.5,1,5.1,270,25,0,0,0,28.035778,"2060-07-02 22:00:00",20.6,47.4,8.55,0,24.5233635844214,24.8645189403298,24.8645189403298
2060,"07","02","23",28.8,59.9,0.9,2.4,162,25,0,0,0,27.831115,"2060-07-02 23:00:00",20.78,47.4,8.55,0,24.4942795447628,24.5938516753929,24.5938516753929
2060,"07","03","00",27.9,66.5,0.4,1.5,180,25,0,0,0,27.630996,"2060-07-03 00:00:00",21.2,47.4,8.55,0,24.5728090634598,24.3108873801299,24.3108873801299
2060,"07","03","01",27.5,68.3,0.6,1.5,180,25,0,0,0,27.43459,"2060-07-03 01:00:00",21.16,47.4,8.55,0,24.4535145877697,24.1016341564008,24.1016341564008
2060,"07","03","02",27,70.2,0.5,1.3,243,25,0,0,0,27.24223,"2060-07-03 02:00:00",21.04,47.4,8.55,0,24.3011959368253,23.7815394271261,23.7815394271261
2060,"07","03","03",26.7,71,0.6,1.5,288,25,0,0,0,27.059258,"2060-07-03 03:00:00",20.9,47.4,8.55,0,24.1449313085926,23.5704744212128,23.5704744212128
2060,"07","03","04",26.5,68.8,0.5,1.3,270,25,37,0,0,26.89682,"2060-07-03 04:00:00",20.26,47.4,8.55,0,23.7833368565682,23.1574314298599,23.1574314298599
2060,"07","03","05",26.7,67.3,0.5,1.3,270,25,106,12,0,26.75256,"2060-07-03 05:00:00",20.16,47.4,8.55,0,23.6648597776482,23.2146957127974,23.2146957127974
2060,"07","03","06",27,67.1,0.5,1.6,288,25,177,103,348,25.077918,"2060-07-03 06:00:00",20.42,47.4,8.55,0,22.8973178380082,28.0022643234808,23.4905675925988
2060,"07","03","07",28.5,58.3,0.5,1.8,207,21,431,115,477,24.816901,"2060-07-03 07:00:00",20.16,47.4,8.55,0,22.6455963732754,28.7682000329325,24.1442292738463
2060,"07","03","08",30.8,46.6,0.8,2.6,243,17,602,144,588,24.806237,"2060-07-03 08:00:00",20.12,47.4,8.55,0,22.6224720146357,29.4204998202811,25.2991785532977
2060,"07","03","09",32.7,40.7,1.1,3.2,22,12,714,240,707,24.930911,"2060-07-03 09:00:00",20.84,47.4,8.55,0,23.0058484244999,30.4115016652213,26.5610890902699
2060,"07","03","10",34.4,37,1.5,4.1,58,8,795,207,750,25.186447,"2060-07-03 10:00:00",21.8,47.4,8.55,0,23.57219328879,31.2928083763735,27.8124205750361
2060,"07","03","11",35,35.1,1.4,5,69,4,850,192,762,25.508712,"2060-07-03 11:00:00",22.02,47.4,8.55,0,23.8399667849528,31.6737716074754,28.2016859962035
2060,"07","03","12",36.2,33.7,1.5,3.9,100,0,842,253,650,25.82833,"2060-07-03 12:00:00",22.94,47.4,8.55,0,24.430055428826,32.3588095730921,29.1886901831061
2060,"07","03","13",36.9,33,1.8,5.4,66,8,782,337,492,26.137661,"2060-07-03 13:00:00",23.5,47.4,8.55,0,24.8513202671148,32.2166276724243,29.7688284591889
2060,"07","03","14",37,32.3,1.3,4.1,40,17,699,324,435,26.388635,"2060-07-03 14:00:00",23.46,47.4,8.55,0,24.9604128600902,32.385795315793,29.8109213583548
2060,"07","03","15",36.9,32.9,1.6,3.7,85,25,542,354,240,26.571296,"2060-07-03 15:00:00",23.48,47.4,8.55,0,25.0628673179041,31.1618792813481,29.7639693351956
2060,"07","03","16",37.3,33.1,2.1,5.1,29,33,408,292,176,26.673039,"2060-07-03 16:00:00",23.92,47.4,8.55,0,25.3224011380464,31.1497309890335,30.144583207481
2060,"07","03","17",35.7,38.6,2.7,7.8,54,42,221,195,50,26.686207,"2060-07-03 17:00:00",23.42,47.4,8.55,0,25.0932319037752,29.4640007292556,29.1596251483808
2060,"07","03","18",34.6,42.1,2.7,7,79,50,70,70,0,26.612975,"2060-07-03 18:00:00",23.02,47.4,8.55,0,24.8692645613074,28.4568119216603,28.4568119216603
2060,"07","03","19",33.7,44.7,3.3,9.3,86,47,16,16,0,26.47129,"2060-07-03 19:00:00",22.64,47.4,8.55,0,24.6209711507242,27.8542398481,27.8542398481
2060,"07","03","20",32.5,50.7,1.5,3.3,144,44,0,0,0,26.285464,"2060-07-03 20:00:00",22.64,47.4,8.55,0,24.5255573250449,27.2830318389997,27.2830318389997
2060,"07","03","21",31.7,49.6,2,4.2,41,41,0,0,0,26.086456,"2060-07-03 21:00:00",21.62,47.4,8.55,0,23.9581840881798,26.4234250003277,26.4234250003277
2060,"07","03","22",30.6,50.3,2.7,4.3,47,38,0,0,0,27.404168,"2060-07-03 22:00:00",20.66,47.4,8.55,0,24.2204210316228,25.453779439172,25.453779439172
2060,"07","03","23",29.5,57.7,2.2,3.9,56,34,0,0,0,27.52157,"2060-07-03 23:00:00",21.04,47.4,8.55,0,24.4462314031602,25.0835322610079,25.0835322610079
2060,"07","04","00",28.2,59.5,2.2,3.8,47,31,0,0,0,27.422975,"2060-07-04 00:00:00",20.1,47.4,8.55,0,23.9905814955035,24.0086529653364,24.0086529653364
2060,"07","04","01",27.5,61,0.7,1.6,22,28,0,0,0,27.286367,"2060-07-04 01:00:00",19.7,47.4,8.55,0,23.7500692566786,23.431259306,23.431259306
2060,"07","04","02",26.8,62,0.6,1.3,72,25,0,0,0,27.125087,"2060-07-04 02:00:00",19.2,47.4,8.55,0,23.4565202416012,22.8370594426309,22.8370594426309
2060,"07","04","03",26.1,65.6,0.6,1.6,68,22,1,0,0,26.953848,"2060-07-04 03:00:00",19.22,47.4,8.55,0,23.3743303711354,22.4814305612225,22.4814305612225
2060,"07","04","04",25.8,67.7,0.4,1.2,0,19,26,0,0,26.79034,"2060-07-04 04:00:00",19.34,47.4,8.55,0,23.3379220691803,22.3543324541501,22.3543324541501
2060,"07","04","05",26.3,67.5,0.4,1.7,135,16,143,11,0,26.634705,"2060-07-04 05:00:00",19.8,47.4,8.55,0,23.4494658856465,22.8283586513764,22.8283586513764
2060,"07","04","06",27.7,63.9,0.7,1.8,172,12,304,51,375,24.929278,"2060-07-04 06:00:00",20.48,47.4,8.55,0,22.845427338001,28.1294691324267,23.8910310802246
2060,"07","04","07",29.7,51.1,0.9,1.9,193,12,474,87,550,24.641438,"2060-07-04 07:00:00",19.92,47.4,8.55,0,22.4479883920375,28.840609652266,24.6567179253338
2060,"07","04","08",31.2,46.3,1.5,3.8,197,12,622,79,709,24.625502,"2060-07-04 08:00:00",20.46,47.4,8.55,0,22.6764452590932,29.4182218216807,25.6514176699589
2060,"07","04","09",32.9,45.1,1.9,4.8,220,12,749,123,716,24.758284,"2060-07-04 09:00:00",21.92,47.4,8.55,0,23.4044958494745,30.4915478088712,27.1411971054545
2060,"07","04","10",34.1,41.2,1.7,4,192,12,794,201,757,24.999015,"2060-07-04 10:00:00",22.34,47.4,8.55,0,23.7233739302472,31.2865300761556,27.9109709526801
2060,"07","04","11",35.5,36.4,1.8,4.7,196,12,874,146,843,25.317806,"2060-07-04 11:00:00",22.78,47.4,8.55,0,24.0928669206919,32.1429291902459,28.7783423059748
2060,"07","04","12",36.6,30.3,2.3,7.4,219,12,852,248,668,25.658428,"2060-07-04 12:00:00",22.66,47.4,8.55,0,24.2123168525934,32.1961120534084,29.2379378223141
2060,"07","04","13",36.9,28.6,2.8,6.2,227,12,807,331,527,25.996101,"2060-07-04 13:00:00",22.62,47.4,8.55,0,24.3675368120356,31.5401431496874,29.3566050524057
2060,"07","04","14",37.6,27.6,2.2,5.7,204,12,706,320,448,26.272845,"2060-07-04 14:00:00",23.12,47.4,8.55,0,24.7418834051693,32.0434467705629,29.9166241443135
2060,"07","04","15",37.8,25.7,2.2,5.1,217,12,583,324,332,26.471314,"2060-07-04 15:00:00",22.94,47.4,8.55,0,24.7596478054473,31.6141080288198,29.929182198329
2060,"07","04","16",37.5,26,2.4,4.9,209,12,434,298,206,26.589753,"2060-07-04 16:00:00",22.7,47.4,8.55,0,24.7094023715514,30.7975984874284,29.6781253843257
2060,"07","04","17",37,27.8,1.8,3.9,213,12,265,218,89,26.620435,"2060-07-04 17:00:00",22.56,47.4,8.55,0,24.6608167352823,30.0362272672401,29.389173486148
2060,"07","04","18",35.7,32.7,0.5,1.3,90,12,106,106,0,26.563655,"2060-07-04 18:00:00",22.24,47.4,8.55,0,24.4854140442406,28.6974195151472,28.6974195151472
2060,"07","04","19",33.9,40.3,0.7,1.5,67,11,14,14,0,26.4347,"2060-07-04 19:00:00",21.96,47.4,8.55,0,24.2918533751158,27.6659897872065,27.6659897872065
2060,"07","04","20",32.1,45.6,1,2.3,30,10,0,0,0,26.240741,"2060-07-04 20:00:00",21.22,47.4,8.55,0,23.8596693508234,26.4371279263539,26.4371279263539
2060,"07","04","21",30.5,54.7,0.5,1.4,108,9,0,0,0,26.022553,"2060-07-04 21:00:00",21.44,47.4,8.55,0,23.8442434313063,25.7483275949084,25.7483275949084
2060,"07","04","22",30.3,54.8,0.3,1.1,180,8,0,0,0,27.312458,"2060-07-04 22:00:00",21.26,47.4,8.55,0,24.4340552365267,25.5731241841462,25.5731241841462
2060,"07","04","23",29.7,58.3,0.4,1.4,90,7,0,0,0,27.419205,"2060-07-04 23:00:00",21.36,47.4,8.55,0,24.5333443287347,25.30742343813,25.30742343813
2060,"07","05","00",28.9,59.1,0.5,1.2,53,6,0,0,0,27.313643,"2060-07-05 00:00:00",20.72,47.4,8.55,0,24.1991857504001,24.6050561157391,24.6050561157391
2060,"07","05","01",27.7,62.7,0.8,2.4,90,5,0,0,0,27.183311,"2060-07-05 01:00:00",20.24,47.4,8.55,0,23.9247715977631,23.7851651798219,23.7851651798219
2060,"07","05","02",26.9,64.8,0.2,0.8,135,4,0,0,0,27.047377,"2060-07-05 02:00:00",19.86,47.4,8.55,0,23.6919220452438,23.1440638718392,23.1440638718392
2060,"07","05","03",26.4,66.4,0.5,1.4,360,3,0,0,0,26.920959,"2060-07-05 03:00:00",19.68,47.4,8.55,0,23.5494334244133,22.8376006133008,22.8376006133008
2060,"07","05","04",26,67.5,0.5,1.4,14,2,27,0,0,26.803663,"2060-07-05 04:00:00",19.5,47.4,8.55,0,23.4119317904391,22.5461774562224,22.5461774562224
2060,"07","05","05",26.4,65.7,0.4,1.7,90,1,152,10,0,26.696595,"2060-07-05 05:00:00",19.54,47.4,8.55,0,23.3722612588939,22.7619833242516,22.7619833242516
2060,"07","05","06",27.6,61.7,0.7,1.7,189,0,312,51,371,25.05375,"2060-07-05 06:00:00",19.94,47.4,8.55,0,22.6750448007299,27.8514861843923,23.5917196308436
2060,"07","05","07",29,55.7,1,2.2,207,2,462,88,546,24.820851,"2060-07-05 07:00:00",20.14,47.4,8.55,0,22.6389326195531,28.4614378755509,24.4044260914065
2060,"07","05","08",30.8,51.8,1.2,2.9,174,4,623,75,716,24.849388,"2060-07-05 08:00:00",21.16,47.4,8.55,0,23.1063555902545,29.7417062000777,25.76867319623
2060,"07","05","09",32.4,46.3,1.2,3,229,6,730,125,714,25.0131,"2060-07-05 09:00:00",21.66,47.4,8.55,0,23.4181629972789,30.5274403303279,26.7823551758437
2060,"07","05","10",34.1,44.2,1.3,3.5,198,8,813,285,675,25.274953,"2060-07-05 10:00:00",22.94,47.4,8.55,0,24.1457975233751,31.6038206022693,28.1928384924642
2060,"07","05","11",35.3,40.5,1.6,4.4,198,10,855,199,761,25.605155,"2060-07-05 11:00:00",23.4,47.4,8.55,0,24.5320904461092,32.2787247607381,28.9727942104299
2060,"07","05","12",36.6,35.9,2.1,6,229,12,799,307,544,25.934858,"2060-07-05 12:00:00",23.78,47.4,8.55,0,24.8808540819371,32.2543629776891,29.7532047345291
2060,"07","05","13",36.9,34,2.1,4.9,201,19,626,398,252,26.231223,"2060-07-05 13:00:00",23.7,47.4,8.55,0,24.9936285239789,31.0366751190401,29.8561930757776
2060,"07","05","14",38,30,1.9,4.7,188,25,707,331,436,26.445378,"2060-07-05 14:00:00",24,47.4,8.55,0,25.2450506845748,32.697326626224,30.5108563857575
2060,"07","05","15",37.9,32,1.5,3.8,160,31,548,349,257,26.610594,"2060-07-05 15:00:00",24.3,47.4,8.55,0,25.4721139736567,32.1361175812899,30.6142328796136
2060,"07","05","16",37.2,33.4,1.3,3.2,202,38,304,276,42,26.716488,"2060-07-05 16:00:00",23.88,47.4,8.55,0,25.325455159349,30.3950864252086,30.0988569004039
2060,"07","05","17",36.7,34.7,1.3,3.1,162,44,225,212,24,26.724449,"2060-07-05 17:00:00",23.64,47.4,8.55,0,25.2160917305089,29.9522195617952,29.7524433570908
2060,"07","05","18",35.5,40.5,1.7,4.3,195,50,150,129,55,26.655895,"2060-07-05 18:00:00",23.6,47.4,8.55,0,25.1623826773329,29.7027212228333,29.1589772407554
2060,"07","05","19",35.1,40.7,1.7,5.4,205,54,20,20,0,26.541617,"2060-07-05 19:00:00",23.24,47.4,8.55,0,24.9352699651398,28.8022558153467,28.8022558153467
2060,"07","05","20",33.9,42.8,1.9,5.7,232,58,0,0,0,26.376323,"2060-07-05 20:00:00",22.46,47.4,8.55,0,24.4894885355221,27.868983583502,27.868983583502
2060,"07","05","21",32.9,42.1,1.1,3.5,194,62,0,0,0,26.193133,"2060-07-05 21:00:00",21.32,47.4,8.55,0,23.8793522393368,26.8738112591348,26.8738112591348
2060,"07","05","22",32.1,44.4,1,4.6,270,67,0,0,0,27.543626,"2060-07-05 22:00:00",20.98,47.4,8.55,0,24.4315760409248,26.3290148723572,26.3290148723572
2060,"07","05","23",30.8,46.8,3.1,11.8,266,71,0,0,0,27.664968,"2060-07-05 23:00:00",20.16,47.4,8.55,0,24.1426309132413,25.3304651377236,25.3304651377236
2060,"07","06","00",29.5,52.1,4.3,9.7,276,75,0,0,0,27.578558,"2060-07-06 00:00:00",19.92,47.4,8.55,0,23.9959439050976,24.5911242174436,24.5911242174436
2060,"07","06","01",26.6,67.7,2.1,10.7,270,79,0,0,0,27.468053,"2060-07-06 01:00:00",20.14,47.4,8.55,0,24.0311559785554,23.2245980104332,23.2245980104332
2060,"07","06","02",26.9,61.6,1,4.5,277,83,0,0,0,27.333669,"2060-07-06 02:00:00",19.22,47.4,8.55,0,23.5749104891513,22.9215071676546,22.9215071676546
2060,"07","06","03",26,68.3,1.1,3.3,188,88,0,0,0,27.164862,"2060-07-06 03:00:00",19.66,47.4,8.55,0,23.6693737749099,22.6656832287071,22.6656832287071
2060,"07","06","04",26.2,65.1,0.3,0.9,135,92,4,0,0,26.986166,"2060-07-06 04:00:00",19.22,47.4,8.55,0,23.3914171031713,22.4960144883075,22.4960144883075
2060,"07","06","05",25.7,65.4,1.4,4.1,198,96,44,44,0,26.82045,"2060-07-06 05:00:00",18.78,47.4,8.55,0,23.1220298263082,22.1244441249259,22.1244441249259
2060,"07","06","06",25.3,73,0.7,2,169,100,81,74,32,25.11987,"2060-07-06 06:00:00",19.9,47.4,8.55,0,22.6927034663839,22.8928543393317,22.3886567677292
2060,"07","06","07",25.8,62.9,0.9,2.1,180,88,174,142,86,24.802196,"2060-07-06 07:00:00",18.38,47.4,8.55,0,21.879419230646,22.8993369609209,21.9715551538421
2060,"07","06","08",26.9,58.1,1.3,3.3,323,75,405,211,368,24.692944,"2060-07-06 08:00:00",18.52,47.4,8.55,0,21.8789365426394,25.4482240374046,22.621876223827
2060,"07","06","09",28,56.4,1.3,3.6,319,62,699,252,671,24.731311,"2060-07-06 09:00:00",19.28,47.4,8.55,0,22.2199953151716,27.2935961747661,23.5203364316276
2060,"07","06","10",29.5,51.8,1.4,3.8,351,50,761,211,703,24.927397,"2060-07-06 10:00:00",19.86,47.4,8.55,0,22.573491162379,28.1491735449357,24.5372698414945
2060,"07","06","11",30,49.4,1.5,4.8,288,38,721,301,487,25.195908,"2060-07-06 11:00:00",19.88,47.4,8.55,0,22.7243185939958,27.5824349387651,24.7974821354493
2060,"07","06","12",30.4,48.9,1.4,4.3,51,25,802,272,586,25.444901,"2060-07-06 12:00:00",20.18,47.4,8.55,0,22.9858379742685,28.4093477351685,25.1292393027608
2060,"07","06","13",32.1,45.1,1.7,4.4,55,25,771,316,504,25.688534,"2060-07-06 13:00:00",21.12,47.4,8.55,0,23.5272801762866,29.0666024066745,26.3898500220922
2060,"07","06","14",32.9,43.2,1.5,3.7,54,25,663,351,364,25.897558,"2060-07-06 14:00:00",21.54,47.4,8.55,0,23.8241198490453,29.0798709387823,26.9694400863026
2060,"07","06","15",33.3,43.3,1.4,4.2,27,25,531,323,268,26.052186,"2060-07-06 15:00:00",21.96,47.4,8.55,0,24.0940736672746,29.0572852010227,27.3549324474363
2060,"07","06","16",33.3,43.2,1.2,3.4,53,25,372,291,123,26.137638,"2060-07-06 16:00:00",21.94,47.4,8.55,0,24.1292041121888,28.2756695078996,27.3481439201482
2060,"07","06","17",32.5,46.3,1.5,2.9,94,25,223,194,55,26.142017,"2060-07-06 17:00:00",21.76,47.4,8.55,0,24.0500519163824,27.3219763855669,26.8753597848763
2060,"07","06","18",32,48.9,1.1,2.8,79,25,98,98,0,26.066772,"2060-07-06 18:00:00",21.78,47.4,8.55,0,24.0201029039439,26.6425608211559,26.6425608211559
2060,"07","06","19",30.9,53.8,1.5,2.6,53,25,14,14,0,25.929239,"2060-07-06 19:00:00",21.66,47.4,8.55,0,23.8946096005634,26.0499919218175,26.0499919218175
2060,"07","06","20",30.2,57.5,2.1,3.8,61,25,0,0,0,25.73951,"2060-07-06 20:00:00",21.7,47.4,8.55,0,23.8141411085108,25.7318831567123,25.7318831567123
2060,"07","06","21",29.3,61,1.7,3.4,47,25,0,0,0,25.538004,"2060-07-06 21:00:00",21.5,47.4,8.55,0,23.6190546605355,25.1933307524095,25.1933307524095
2060,"07","06","22",28.7,63.1,0.9,1.8,30,25,0,0,0,26.802626,"2060-07-06 22:00:00",21.32,47.4,8.55,0,24.1960666353637,24.7952875735865,24.7952875735865
2060,"07","06","23",28,67.9,0.5,1.6,27,25,0,0,0,26.91957,"2060-07-06 23:00:00",21.58,47.4,8.55,0,24.3721168929132,24.548556568503,24.548556568503
2060,"07","07","00",27.7,65.3,1,1.9,45,25,0,0,0,26.824373,"2060-07-07 00:00:00",20.76,47.4,8.55,0,23.9615386180853,24.0346662995103,24.0346662995103
2060,"07","07","01",26.9,68.6,0.8,2.4,121,25,0,0,0,26.71251,"2060-07-07 01:00:00",20.62,47.4,8.55,0,23.8422706528353,23.5547252959274,23.5547252959274
2060,"07","07","02",26.5,71.8,0.4,1.5,108,25,0,0,0,26.601724,"2060-07-07 02:00:00",20.86,47.4,8.55,0,23.889076021005,23.427028389699,23.427028389699
2060,"07","07","03",25.6,69.8,0.3,1,117,25,0,0,0,26.492494,"2060-07-07 03:00:00",19.56,47.4,8.55,0,23.272974517819,22.3301346724117,22.3301346724117
